"DATA";"PROVA";"VARIANT";"RECOMPTE"
2021-08-04 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-08-04 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-08-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-08-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);56
2021-08-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);3
2021-08-05 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-08-05 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);72
2021-08-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-08-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);21
2021-08-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-08-06 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);84
2021-08-06 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-08-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);5
2021-08-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);3
2021-08-07 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);23
2021-08-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-08-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-08-08 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);29
2021-08-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);5
2021-08-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);59
2021-08-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);23
2021-08-09 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);111
2021-08-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);1
2021-08-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);32
2021-08-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);61
2021-08-10 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);10
2021-08-10 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);1
2021-08-10 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);167
2021-08-10 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);7
2021-08-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-08-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);13
2021-08-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);24
2021-08-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-08-11 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-08-11 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);76
2021-08-11 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-08-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);4
2021-08-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);15
2021-08-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);29
2021-08-12 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);2
2021-08-12 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-08-12 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);78
2021-08-12 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);12
2021-08-12 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-08-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);1
2021-08-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);32
2021-08-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);48
2021-08-13 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-08-13 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);107
2021-08-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);6
2021-08-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);10
2021-08-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);15
2021-08-14 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);30
2021-08-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);5
2021-08-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);11
2021-08-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);15
2021-08-15 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);23
2021-08-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-08-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);15
2021-08-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);38
2021-08-16 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-08-16 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);103
2021-08-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-08-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);24
2021-08-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);19
2021-08-17 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);2
2021-08-17 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-08-17 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);100
2021-08-17 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);3
2021-08-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);1
2021-08-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);31
2021-08-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);36
2021-08-18 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);1
2021-08-18 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-08-18 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);105
2021-08-19 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);35
2021-08-19 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);107
2021-08-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);23
2021-08-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);44
2021-08-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Eta (B.1.525);1
2021-08-20 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-08-20 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);118
2021-08-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);14
2021-08-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);15
2021-08-21 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);31
2021-08-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);6
2021-08-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);27
2021-08-22 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);15
2021-08-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);11
2021-08-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);53
2021-08-23 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);1
2021-08-23 00:00:00.000;seqüenciació completa;B.1.575;1
2021-08-23 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);118
2021-08-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);1
2021-08-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);19
2021-08-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);55
2021-08-24 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);139
2021-08-24 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);4
2021-08-24 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-08-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);1
2021-08-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);13
2021-08-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);21
2021-08-25 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);106
2021-08-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);7
2021-08-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);34
2021-08-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Eta (B.1.525);1
2021-08-26 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);82
2021-08-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);7
2021-08-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);21
2021-08-27 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);2
2021-08-27 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-08-27 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);105
2021-08-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);3
2021-08-28 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);35
2021-08-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);5
2021-08-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);11
2021-08-29 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);24
2021-08-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);16
2021-08-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);48
2021-08-30 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);131
2021-08-31 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);8
2021-08-31 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);24
2021-08-31 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);1
2021-08-31 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);96
2021-08-31 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);2
2021-09-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);14
2021-09-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);17
2021-09-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Eta (B.1.525);1
2021-09-01 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);80
2021-09-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);6
2021-09-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);31
2021-09-02 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);1
2021-09-02 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-09-02 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);63
2021-09-02 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-09-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);4
2021-09-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);23
2021-09-03 00:00:00.000;seqüenciació completa;B.1.575;1
2021-09-03 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);87
2021-09-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);9
2021-09-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);8
2021-09-04 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);21
2021-09-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);5
2021-09-05 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);20
2021-09-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);3
2021-09-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);15
2021-09-06 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-09-06 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);98
2021-09-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);20
2021-09-07 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-09-07 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);89
2021-09-07 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-09-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);33
2021-09-08 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-09-08 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);46
2021-09-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);25
2021-09-09 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);71
2021-09-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);20
2021-09-10 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);65
2021-09-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);3
2021-09-11 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);9
2021-09-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);1
2021-09-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);6
2021-09-12 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);8
2021-09-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);37
2021-09-13 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);61
2021-09-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);21
2021-09-14 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);121
2021-09-14 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-09-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);15
2021-09-15 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);116
2021-09-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);39
2021-09-16 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);54
2021-09-16 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-09-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);30
2021-09-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);3
2021-09-17 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);1
2021-09-17 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-09-17 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);113
2021-09-17 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-09-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);7
2021-09-18 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);11
2021-09-19 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);8
2021-09-19 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);11
2021-09-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);21
2021-09-20 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);38
2021-09-20 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-09-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);27
2021-09-21 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);61
2021-09-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);35
2021-09-22 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);116
2021-09-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);38
2021-09-23 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-09-23 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);48
2021-09-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);52
2021-09-24 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-09-24 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);44
2021-09-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);15
2021-09-25 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-09-25 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);8
2021-09-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);4
2021-09-26 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-09-26 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);7
2021-09-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);50
2021-09-27 00:00:00.000;seqüenciació completa;B.1.575;1
2021-09-27 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);57
2021-09-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);35
2021-09-28 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-09-28 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);55
2021-09-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);20
2021-09-29 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);4
2021-09-29 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);110
2021-09-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);31
2021-09-30 00:00:00.000;seqüenciació completa;AY.4.2;1
2021-09-30 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);41
2021-10-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);33
2021-10-01 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-10-01 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);76
2021-10-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);5
2021-10-02 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);7
2021-10-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);10
2021-10-03 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);4
2021-10-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);22
2021-10-04 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-10-04 00:00:00.000;seqüenciació completa;AY.4.2;2
2021-10-04 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);75
2021-10-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);50
2021-10-05 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-10-05 00:00:00.000;seqüenciació completa;AY.4.2;1
2021-10-05 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);42
2021-10-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);22
2021-10-06 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);104
2021-10-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);17
2021-10-07 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);23
2021-10-07 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-10-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);21
2021-10-08 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-10-08 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);50
2021-10-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);5
2021-10-09 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);5
2021-10-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);5
2021-10-10 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);2
2021-10-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);23
2021-10-11 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-10-11 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);9
2021-10-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);2
2021-10-12 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);3
2021-10-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);16
2021-10-13 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);4
2021-10-13 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);38
2021-10-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);23
2021-10-14 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);5
2021-10-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);8
2021-10-15 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);20
2021-10-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);4
2021-10-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);3
2021-10-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);13
2021-10-19 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);18
2021-10-19 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);6
2021-10-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);12
2021-10-20 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);6
2021-10-20 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);39
2021-10-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);6
2021-10-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);6
2021-10-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);3
2021-10-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);2
2021-11-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-11-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-11-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
